# Title: Per-seed results for every reported PINN configuration
# Description: One row per training run behind Tables 1-3 and the order, panel-count and sensitivity studies: benchmark, architecture, model key, seed, hyperparameters, relative L2 and absolute L1 errors (component-wise for Kovasznay), L-BFGS iteration count and final loss. No run is excluded; table statistics are computed over exactly these rows.
# Note: seed = 1234 + trial; key_id encodes the model and its hyperparameters
# Rows: 455
experiment,benchmark,key_id,nh,nn,trial,seed,lpa_order,lpa_panels,ff_sigma,ff_features,lr,N_r,N_b,n_params,l2_relative,l1_absolute,lbfgs_steps,final_loss,l2_relative_u,l2_relative_v,l2_relative_p,l1_absolute_u,l1_absolute_v,l1_absolute_p,P,rms_r,rms_r_xx,N_panel,dof
ff_baseline,kovasznay,R,4,10,1,1235,,,,,0.01,5000,200,393,,,5883,0.0001753648102749,0.0014547061558208,0.0089776989206924,0.0051539446451362,0.0012877915068272,0.0006905629851026,0.00148819153127,,,,,
ff_baseline,kovasznay,R,4,10,2,1236,,,,,0.01,5000,200,393,,,7229,0.00011049387831,0.0009080109473048,0.0073565615459141,0.0027463231699442,0.000884297232799,0.0005900981630527,0.0007926924271297,,,,,
ff_baseline,kovasznay,R,4,10,3,1237,,,,,0.01,5000,200,393,,,6960,7.752692908979952e-05,0.0009954537050554,0.0071438388337689,0.0022322332697398,0.0009908967133311,0.0005501588039119,0.0006414396373355,,,,,
ff_baseline,kovasznay,R,4,10,4,1238,,,,,0.01,5000,200,393,,,5786,9.124993812292814e-05,0.0010039206857459,0.0080573173810799,0.0028214855152666,0.0009282154027619,0.0006478804803489,0.0008359386659936,,,,,
low_order,helmholtz2d,LPA_P1_N30,2,10,0,1234,1.0,30.0,,,0.01,10000,200,181,0.6226839441011691,0.2430189934160121,7517,23.446203231811523,,,,,,,1.0,4.140133824995856,2374.699204636242,,
low_order,helmholtz2d,LPA_P1_N30,2,10,1,1235,1.0,30.0,,,0.01,10000,200,181,0.9980361467665596,0.4064957763086654,9358,140.4002685546875,,,,,,,1.0,9.682573013089476,5533.012244699988,,
low_order,helmholtz2d,LPA_P1_N30,2,10,2,1236,1.0,30.0,,,0.01,10000,200,181,0.9569428187125952,0.3794877916221321,11795,80.72638702392578,,,,,,,1.0,7.5632431043496915,3883.5370797766304,,
low_order,helmholtz2d,LPA_P1_N30,2,10,3,1237,1.0,30.0,,,0.01,10000,200,181,1.469656037913008,0.6068894364095929,11220,331.82574462890625,,,,,,,1.0,15.6151121667943,6692.640622355275,,
low_order,helmholtz2d,LPA_P1_N30,2,10,4,1238,1.0,30.0,,,0.01,10000,200,181,0.5500143361994935,0.2233599369990368,8310,49.06047439575195,,,,,,,1.0,6.029486600994303,3595.877813552624,,
low_order,helmholtz2d,LPA_P2_N30,2,10,0,1234,2.0,30.0,,,0.01,10000,200,181,0.0548037719712981,0.0223159538041544,9869,4.351239204406738,,,,,,,2.0,2.0931014721955687,1493.6273014460469,,
low_order,helmholtz2d,LPA_P2_N30,2,10,1,1235,2.0,30.0,,,0.01,10000,200,181,0.2961890995974484,0.1125818154360593,11207,15.367048263549805,,,,,,,2.0,3.573876419766771,2382.353038489468,,
low_order,helmholtz2d,LPA_P2_N30,2,10,2,1236,2.0,30.0,,,0.01,10000,200,181,0.0873799643996925,0.0350184258136756,8080,4.348801136016846,,,,,,,2.0,1.6584125921184223,1554.0770673457607,,
low_order,helmholtz2d,LPA_P2_N30,2,10,3,1237,2.0,30.0,,,0.01,10000,200,181,0.2176794951520985,0.0880196370705494,5630,9.000426292419434,,,,,,,2.0,2.7336153010467052,1690.752070085972,,
low_order,helmholtz2d,LPA_P2_N30,2,10,4,1238,2.0,30.0,,,0.01,10000,200,181,0.0641265026995179,0.025355247116487,6638,3.223994255065918,,,,,,,2.0,1.6768667266789476,1465.654354716691,,
low_order,helmholtz2d,LPA_P3_N30,2,10,0,1234,3.0,30.0,,,0.01,10000,200,181,1.4459247617473152,0.602965763311865,8426,84.24774169921875,,,,,,,3.0,6.82830705552759,2725.2955229662707,,
low_order,helmholtz2d,LPA_P3_N30,2,10,1,1235,3.0,30.0,,,0.01,10000,200,181,0.4836335987061328,0.1966455994059343,2867,28.57971954345703,,,,,,,3.0,4.458566386230945,2479.58077353814,,
low_order,helmholtz2d,LPA_P3_N30,2,10,2,1236,3.0,30.0,,,0.01,10000,200,181,0.3724565810307256,0.1483635248125754,8067,28.1461181640625,,,,,,,3.0,4.975049997203085,2479.413615151776,,
low_order,helmholtz2d,LPA_P3_N30,2,10,3,1237,3.0,30.0,,,0.01,10000,200,181,0.1610980331739053,0.0665314798111836,4552,15.80833911895752,,,,,,,3.0,3.7444833072336623,2565.235954059587,,
low_order,helmholtz2d,LPA_P3_N30,2,10,4,1238,3.0,30.0,,,0.01,10000,200,181,0.0920246548352353,0.0370589691841306,3501,10.294879913330078,,,,,,,3.0,3.07507176664389,2125.2909874297216,,
low_order,helmholtz2d,LPA_P4_N30,2,10,0,1234,4.0,30.0,,,0.01,10000,200,181,0.0935403664197711,0.0375624730191888,5382,2.944154977798462,,,,,,,4.0,1.5261890114573242,1130.1374190502231,,
low_order,helmholtz2d,LPA_P4_N30,2,10,1,1235,4.0,30.0,,,0.01,10000,200,181,0.1845487089133553,0.0717157987894168,5979,11.363107681274414,,,,,,,4.0,3.1597239949613822,2238.7736109866046,,
low_order,helmholtz2d,LPA_P4_N30,2,10,2,1236,4.0,30.0,,,0.01,10000,200,181,0.0645222592913405,0.0248322108221943,6460,5.771153450012207,,,,,,,4.0,2.131013747514178,1593.8109302078462,,
low_order,helmholtz2d,LPA_P4_N30,2,10,3,1237,4.0,30.0,,,0.01,10000,200,181,0.0292536461138834,0.0122603519623828,5177,5.054956436157227,,,,,,,4.0,2.1180485033914977,1580.6765857537082,,
low_order,helmholtz2d,LPA_P4_N30,2,10,4,1238,4.0,30.0,,,0.01,10000,200,181,0.2249102181186823,0.0936088390089244,8105,8.707220077514648,,,,,,,4.0,2.531824682484819,2680.2918276281034,,
low_order,helmholtz2d,LPA_P6_N30,2,10,0,1234,6.0,30.0,,,0.01,10000,200,181,0.0071520893909649,0.0028642681283493,4762,0.4066763818264007,,,,,,,6.0,0.5898368184522371,649.7772605141319,,
low_order,helmholtz2d,LPA_P6_N30,2,10,1,1235,6.0,30.0,,,0.01,10000,200,181,1.060251940554512,0.437566023795894,3074,50.18148040771485,,,,,,,6.0,5.627221813096229,2760.340773799496,,
low_order,helmholtz2d,LPA_P6_N30,2,10,2,1236,6.0,30.0,,,0.01,10000,200,181,0.0442689577688636,0.0170523483090329,4584,1.489635944366455,,,,,,,6.0,1.0868610804446843,1075.9322266063043,,
low_order,helmholtz2d,LPA_P6_N30,2,10,3,1237,6.0,30.0,,,0.01,10000,200,181,0.5172125459358811,0.2156318608359525,5669,41.46511459350586,,,,,,,6.0,5.729053096223559,2986.9509851184366,,
low_order,helmholtz2d,LPA_P6_N30,2,10,4,1238,6.0,30.0,,,0.01,10000,200,181,2.3275051333571257,0.9737017679510208,1613,272.78131103515625,,,,,,,6.0,13.799816193946002,4371.6090001279845,,
low_order,helmholtz2d,LPA_P6_N30,2,10,5,1239,6.0,30.0,,,0.01,10000,200,181,0.0215480169247983,0.0081959305214874,4016,0.3516693413257599,,,,,,,6.0,0.5587914757141463,509.95068025159304,,
low_order,helmholtz2d,LPA_P6_N30,2,10,6,1240,6.0,30.0,,,0.01,10000,200,181,0.1735793099858431,0.0705949815264637,3519,28.06584930419922,,,,,,,6.0,4.768927808573945,3753.5073764414,,
low_order,helmholtz2d,LPA_P6_N30,2,10,7,1241,6.0,30.0,,,0.01,10000,200,181,2.392203997829029,1.000841936743594,3739,268.2672119140625,,,,,,,6.0,13.276138794180657,3858.622487365148,,
low_order,helmholtz2d,LPA_P6_N30,2,10,8,1242,6.0,30.0,,,0.01,10000,200,181,0.0784692323260475,0.0312900654811767,3651,3.5070714950561523,,,,,,,6.0,1.697815168502567,1341.2337429117267,,
low_order,helmholtz2d,LPA_P6_N30,2,10,9,1243,6.0,30.0,,,0.01,10000,200,181,0.0050954315184662,0.0019899308598374,8118,0.1427272856235504,,,,,,,6.0,0.324993255492525,460.3005768992148,,
dof_fixed,helmholtz2d,LPA_P1_N105,2,10,0,1234,1.0,105.0,,,0.01,10000,200,256,0.2986468893379707,0.1179793812722658,10460,56.50566482543945,,,,,,,1.0,6.8683850108980105,3585.4540333129357,105.0,210.0
dof_fixed,helmholtz2d,LPA_P1_N105,2,10,1,1235,1.0,105.0,,,0.01,10000,200,256,0.1565429936612002,0.0620388324117605,14481,7.486427783966064,,,,,,,1.0,2.5357730979066777,1695.3704794233029,105.0,210.0
dof_fixed,helmholtz2d,LPA_P1_N105,2,10,2,1236,1.0,105.0,,,0.01,10000,200,256,0.2714407197154048,0.1115222704282574,7395,9.996065139770508,,,,,,,1.0,2.745962223902403,1798.7410614788332,105.0,210.0
dof_fixed,helmholtz2d,LPA_P1_N105,2,10,3,1237,1.0,105.0,,,0.01,10000,200,256,2.5339360266252737,1.0467735798512037,6046,204.93063354492188,,,,,,,1.0,10.766677029922583,5242.861885459124,105.0,210.0
dof_fixed,helmholtz2d,LPA_P1_N105,2,10,4,1238,1.0,105.0,,,0.01,10000,200,256,0.3273004707075285,0.1285333900656269,6924,39.398250579833984,,,,,,,1.0,5.270326456819947,3136.5510517126927,105.0,210.0
dof_fixed,helmholtz2d,LPA_P2_N70,2,10,0,1234,2.0,70.0,,,0.01,10000,200,221,1.0945701849213842,0.419385021500576,6542,55.36686706542969,,,,,,,2.0,6.148661821434519,3476.2461614505955,70.0,210.0
dof_fixed,helmholtz2d,LPA_P2_N70,2,10,1,1235,2.0,70.0,,,0.01,10000,200,221,0.2776301523068256,0.1126759088509481,7155,18.96212387084961,,,,,,,2.0,4.061411682484538,3150.9565214391646,70.0,210.0
dof_fixed,helmholtz2d,LPA_P2_N70,2,10,2,1236,2.0,70.0,,,0.01,10000,200,221,0.1458647580230802,0.057052530994998,6951,4.989135265350342,,,,,,,2.0,1.9228022207242348,1284.6947108165425,70.0,210.0
dof_fixed,helmholtz2d,LPA_P2_N70,2,10,3,1237,2.0,70.0,,,0.01,10000,200,221,0.1670689925689191,0.0650555793562515,3051,26.293882369995117,,,,,,,2.0,4.528965525414436,2750.464767543842,70.0,210.0
dof_fixed,helmholtz2d,LPA_P2_N70,2,10,4,1238,2.0,70.0,,,0.01,10000,200,221,0.1695901837663686,0.0686940346913927,4701,16.821521759033203,,,,,,,2.0,3.854817931678773,2347.154167816848,70.0,210.0
dof_fixed,helmholtz2d,LPA_P3_N52,2,10,0,1234,3.0,52.0,,,0.01,10000,200,203,0.0459448432868308,0.0186872899502651,2421,2.412445545196533,,,,,,,3.0,1.5238521745158384,1108.9147953911968,52.0,208.0
dof_fixed,helmholtz2d,LPA_P3_N52,2,10,1,1235,3.0,52.0,,,0.01,10000,200,203,0.0251671642969019,0.0098180916509548,5525,0.581170916557312,,,,,,,3.0,0.7308303580546159,846.3987590816754,52.0,208.0
dof_fixed,helmholtz2d,LPA_P3_N52,2,10,2,1236,3.0,52.0,,,0.01,10000,200,203,0.3290860518611718,0.1353007286290636,9211,13.173470497131348,,,,,,,3.0,3.170342606072062,2554.6711994892808,52.0,208.0
dof_fixed,helmholtz2d,LPA_P3_N52,2,10,3,1237,3.0,52.0,,,0.01,10000,200,203,0.0513106902127636,0.0203427823225265,7155,1.5323606729507446,,,,,,,3.0,1.0974259525227938,991.4988968728104,52.0,208.0
dof_fixed,helmholtz2d,LPA_P3_N52,2,10,4,1238,3.0,52.0,,,0.01,10000,200,203,0.0449414306897031,0.0179949675795013,5061,2.1604883670806885,,,,,,,3.0,1.3907903776521795,1216.944123614556,52.0,208.0
dof_fixed,helmholtz2d,LPA_P4_N42,2,10,0,1234,4.0,42.0,,,0.01,10000,200,193,0.0643311702946628,0.0255380223910321,2689,4.53180456161499,,,,,,,4.0,1.9224975632055588,1351.5133358110086,42.0,210.0
dof_fixed,helmholtz2d,LPA_P4_N42,2,10,1,1235,4.0,42.0,,,0.01,10000,200,193,0.1480055176373377,0.0608423062123244,7684,3.160345554351806,,,,,,,4.0,1.570735845862972,1501.4955669265228,42.0,210.0
dof_fixed,helmholtz2d,LPA_P4_N42,2,10,2,1236,4.0,42.0,,,0.01,10000,200,193,0.0241536092322031,0.0095817519736408,9122,0.4192145764827728,,,,,,,4.0,0.6044229612630382,668.8338352825386,42.0,210.0
dof_fixed,helmholtz2d,LPA_P4_N42,2,10,3,1237,4.0,42.0,,,0.01,10000,200,193,0.0187898349919632,0.0073145613282277,4483,1.2371500730514526,,,,,,,4.0,0.9969961417144092,1007.776336560474,42.0,210.0
dof_fixed,helmholtz2d,LPA_P4_N42,2,10,4,1238,4.0,42.0,,,0.01,10000,200,193,1.7481770346686365,0.7265921646534453,1013,1279.0408935546875,,,,,,,4.0,31.254872911091425,8248.396874544775,42.0,210.0
dof_fixed,helmholtz2d,LPA_P5_N35,2,10,0,1234,5.0,35.0,,,0.01,10000,200,186,0.1052089454985579,0.0415976430506981,8199,4.434576034545898,,,,,,,5.0,1.999115085038396,1470.673676414996,35.0,210.0
dof_fixed,helmholtz2d,LPA_P5_N35,2,10,1,1235,5.0,35.0,,,0.01,10000,200,186,1.6184800549582818,0.6672786093924364,3323,804.083251953125,,,,,,,5.0,24.704353239251713,7256.457090068127,35.0,210.0
dof_fixed,helmholtz2d,LPA_P5_N35,2,10,2,1236,5.0,35.0,,,0.01,10000,200,186,0.0669383912118478,0.0273116880887256,9470,1.275851845741272,,,,,,,5.0,1.0345507884402316,1105.2230685477027,35.0,210.0
dof_fixed,helmholtz2d,LPA_P5_N35,2,10,3,1237,5.0,35.0,,,0.01,10000,200,186,0.0265715981238609,0.0109446600344828,4331,0.4691581130027771,,,,,,,5.0,0.5831248598798765,559.3616985150351,35.0,210.0
dof_fixed,helmholtz2d,LPA_P5_N35,2,10,4,1238,5.0,35.0,,,0.01,10000,200,186,0.0316667553371807,0.0127115023165048,4783,0.7867469787597656,,,,,,,5.0,0.874878010590801,846.5954704727636,35.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,0,1234,6.0,30.0,,,0.01,10000,200,181,0.0071520893909649,0.0028642681283493,4762,0.4066763818264007,,,,,,,6.0,0.5898368184522371,649.7772605141319,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,1,1235,6.0,30.0,,,0.01,10000,200,181,1.060251940554512,0.437566023795894,3074,50.18148040771485,,,,,,,6.0,5.627221813096229,2760.340773799496,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,2,1236,6.0,30.0,,,0.01,10000,200,181,0.0442689577688636,0.0170523483090329,4584,1.489635944366455,,,,,,,6.0,1.0868610804446843,1075.9322266063043,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,3,1237,6.0,30.0,,,0.01,10000,200,181,0.5172125459358811,0.2156318608359525,5669,41.46511459350586,,,,,,,6.0,5.729053096223559,2986.9509851184366,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,4,1238,6.0,30.0,,,0.01,10000,200,181,2.3275051333571257,0.9737017679510208,1613,272.78131103515625,,,,,,,6.0,13.799816193946002,4371.6090001279845,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,5,1239,6.0,30.0,,,0.01,10000,200,181,0.0215480169247983,0.0081959305214874,4016,0.3516693413257599,,,,,,,6.0,0.5587914757141463,509.95068025159304,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,6,1240,6.0,30.0,,,0.01,10000,200,181,0.1735793099858431,0.0705949815264637,3519,28.06584930419922,,,,,,,6.0,4.768927808573945,3753.5073764414,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,7,1241,6.0,30.0,,,0.01,10000,200,181,2.392203997829029,1.000841936743594,3739,268.2672119140625,,,,,,,6.0,13.276138794180657,3858.622487365148,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,8,1242,6.0,30.0,,,0.01,10000,200,181,0.0784692323260475,0.0312900654811767,3651,3.5070714950561523,,,,,,,6.0,1.697815168502567,1341.2337429117267,30.0,210.0
dof_fixed,helmholtz2d,LPA_P6_N30,2,10,9,1243,6.0,30.0,,,0.01,10000,200,181,0.0050954315184662,0.0019899308598374,8118,0.1427272856235504,,,,,,,6.0,0.324993255492525,460.3005768992148,30.0,210.0
sensitivity,helmholtz2d,LPA_P2_N10,2,10,0,1234,2.0,10.0,,,0.01,10000,200,161,0.2144471090736617,0.0848199259418211,7147,7.3840250968933105,,,,,,,2.0,2.3854531336721903,1630.6211191981415,10.0,
sensitivity,helmholtz2d,LPA_P2_N10,2,10,1,1235,2.0,10.0,,,0.01,10000,200,161,0.5543970373472871,0.2223663242316401,6845,49.59293746948242,,,,,,,2.0,6.030722204645214,3861.440356266039,10.0,
sensitivity,helmholtz2d,LPA_P2_N10,2,10,2,1236,2.0,10.0,,,0.01,10000,200,161,0.2174033660142412,0.0850474511499338,4515,10.545661926269531,,,,,,,2.0,2.784931286130225,1418.8727149571944,10.0,
sensitivity,helmholtz2d,LPA_P2_N10,2,10,3,1237,2.0,10.0,,,0.01,10000,200,161,0.1752000414450042,0.0722295381269714,8380,7.952330112457275,,,,,,,2.0,2.425521492679816,1640.200054490305,10.0,
sensitivity,helmholtz2d,LPA_P2_N10,2,10,4,1238,2.0,10.0,,,0.01,10000,200,161,0.0774539996002312,0.0299368816755089,5475,2.532404661178589,,,,,,,2.0,1.460714970944777,1228.7241223114324,10.0,
sensitivity,helmholtz2d,LPA_P2_N20,2,10,0,1234,2.0,20.0,,,0.01,10000,200,171,0.361641698965888,0.1458368631238025,10109,15.110414505004885,,,,,,,2.0,3.829544178005733,2921.8629224349315,20.0,
sensitivity,helmholtz2d,LPA_P2_N20,2,10,1,1235,2.0,20.0,,,0.01,10000,200,171,0.2922581735066203,0.1207769389894011,6385,12.181941032409668,,,,,,,2.0,3.2771730980984524,2581.3980587077226,20.0,
sensitivity,helmholtz2d,LPA_P2_N20,2,10,2,1236,2.0,20.0,,,0.01,10000,200,171,0.2257747775266087,0.0908213112921987,6460,6.708422660827637,,,,,,,2.0,2.373178272769568,1841.4749777691795,20.0,
sensitivity,helmholtz2d,LPA_P2_N20,2,10,3,1237,2.0,20.0,,,0.01,10000,200,171,0.1895273839037264,0.0767726176705227,4049,4.04902458190918,,,,,,,2.0,1.68773823398664,1300.8887647008871,20.0,
sensitivity,helmholtz2d,LPA_P2_N20,2,10,4,1238,2.0,20.0,,,0.01,10000,200,171,0.124557295469921,0.0503556708256016,5555,17.969192504882812,,,,,,,2.0,4.033689721705934,2965.8323241545536,20.0,
sensitivity,helmholtz2d,LPA_P2_N30,2,10,0,1234,2.0,30.0,,,0.01,10000,200,181,0.2668529812840799,0.1074559796161071,7055,16.461999893188477,,,,,,,2.0,3.5195241201923397,2381.1321821247134,30.0,
sensitivity,helmholtz2d,LPA_P2_N30,2,10,1,1235,2.0,30.0,,,0.01,10000,200,181,0.2177094193859603,0.086256642639851,4327,8.975959777832031,,,,,,,2.0,2.451305941984589,1548.0076661228136,30.0,
sensitivity,helmholtz2d,LPA_P2_N30,2,10,2,1236,2.0,30.0,,,0.01,10000,200,181,0.2662467912148402,0.1072524387843198,9409,7.325838565826416,,,,,,,2.0,2.549342487218598,2560.272373205632,30.0,
sensitivity,helmholtz2d,LPA_P2_N30,2,10,3,1237,2.0,30.0,,,0.01,10000,200,181,0.0873186126596833,0.0355921129786359,7609,2.8128507137298584,,,,,,,2.0,1.3926145540798731,1044.5044877835614,30.0,
sensitivity,helmholtz2d,LPA_P2_N30,2,10,4,1238,2.0,30.0,,,0.01,10000,200,181,0.160012174370953,0.0645616561959991,10523,13.766003608703612,,,,,,,2.0,3.1337657058620483,2195.429969277089,30.0,
sensitivity,helmholtz2d,LPA_P2_N40,2,10,0,1234,2.0,40.0,,,0.01,10000,200,191,0.177267071154215,0.0723266091106758,6556,14.021195411682127,,,,,,,2.0,3.352182273202781,2473.302435510061,40.0,
sensitivity,helmholtz2d,LPA_P2_N40,2,10,1,1235,2.0,40.0,,,0.01,10000,200,191,0.0657245018002219,0.025941889273651,5186,5.175009727478027,,,,,,,2.0,2.079219357874658,1772.9826740552203,40.0,
sensitivity,helmholtz2d,LPA_P2_N40,2,10,2,1236,2.0,40.0,,,0.01,10000,200,191,0.3137689988241994,0.1271869775237389,7212,14.721665382385254,,,,,,,2.0,3.19303060816578,2362.8171877020027,40.0,
sensitivity,helmholtz2d,LPA_P2_N40,2,10,3,1237,2.0,40.0,,,0.01,10000,200,191,0.6959699493523901,0.2740678334030954,4383,46.6917724609375,,,,,,,2.0,5.4805564954915535,2977.3111610982146,40.0,
sensitivity,helmholtz2d,LPA_P2_N40,2,10,4,1238,2.0,40.0,,,0.01,10000,200,191,0.0399301927886463,0.0163150472956464,4359,1.5987462997436523,,,,,,,2.0,1.157532650670387,948.5840516923104,40.0,
sensitivity,helmholtz2d,LPA_P3_N10,2,10,0,1234,3.0,10.0,,,0.01,10000,200,161,0.1130725285492178,0.0456294589663435,6420,2.1456363201141357,,,,,,,3.0,1.357966131423534,1254.22088614805,10.0,
sensitivity,helmholtz2d,LPA_P3_N10,2,10,1,1235,3.0,10.0,,,0.01,10000,200,161,1.5442247117663035,0.6359015191332271,4034,95.35441589355467,,,,,,,3.0,7.961854292290678,2830.7225446871334,10.0,
sensitivity,helmholtz2d,LPA_P3_N10,2,10,2,1236,3.0,10.0,,,0.01,10000,200,161,2.0169974692222676,0.8424497075532429,4757,147.396240234375,,,,,,,3.0,8.206944737075998,3056.6831901589017,10.0,
sensitivity,helmholtz2d,LPA_P3_N10,2,10,3,1237,3.0,10.0,,,0.01,10000,200,161,0.236230890771533,0.0925616247983533,5767,14.457971572875977,,,,,,,3.0,3.4508611585620184,2185.0783667296696,10.0,
sensitivity,helmholtz2d,LPA_P3_N10,2,10,4,1238,3.0,10.0,,,0.01,10000,200,161,0.0600873786473576,0.0247009276832862,5926,2.149397611618042,,,,,,,3.0,1.400979284105432,1061.32084569182,10.0,
sensitivity,helmholtz2d,LPA_P3_N20,2,10,0,1234,3.0,20.0,,,0.01,10000,200,171,0.0388549990697467,0.0151498268857413,5224,3.1836400032043457,,,,,,,3.0,1.604858653775853,1382.5185294870373,20.0,
sensitivity,helmholtz2d,LPA_P3_N20,2,10,1,1235,3.0,20.0,,,0.01,10000,200,171,0.1860031562998566,0.0741156563627095,4414,3.968207359313965,,,,,,,3.0,1.7999649266296236,1432.7546948535887,20.0,
sensitivity,helmholtz2d,LPA_P3_N20,2,10,2,1236,3.0,20.0,,,0.01,10000,200,171,0.0436748127360297,0.0180869744172625,5705,1.184412956237793,,,,,,,3.0,1.0290910924095444,856.5684626753427,20.0,
sensitivity,helmholtz2d,LPA_P3_N20,2,10,3,1237,3.0,20.0,,,0.01,10000,200,171,0.1456757528272899,0.0588178662521663,6408,9.620784759521484,,,,,,,3.0,2.8574400019249984,1969.12687662578,20.0,
sensitivity,helmholtz2d,LPA_P3_N20,2,10,4,1238,3.0,20.0,,,0.01,10000,200,171,0.0882688251057194,0.0350754401506384,5818,2.1781980991363525,,,,,,,3.0,1.4441650114097655,1326.4090149723802,20.0,
sensitivity,helmholtz2d,LPA_P3_N30,2,10,0,1234,3.0,30.0,,,0.01,10000,200,181,0.0197856136165605,0.0081829144866421,6417,0.7763735055923462,,,,,,,3.0,0.8027018612405098,863.1800625086865,30.0,
sensitivity,helmholtz2d,LPA_P3_N30,2,10,1,1235,3.0,30.0,,,0.01,10000,200,181,0.0247558138736622,0.0100983227108929,5008,1.1702876091003418,,,,,,,3.0,0.978659689647658,933.7394849642216,30.0,
sensitivity,helmholtz2d,LPA_P3_N30,2,10,2,1236,3.0,30.0,,,0.01,10000,200,181,0.0711056507765382,0.0282865829186607,6987,3.905458211898804,,,,,,,3.0,1.7842417154455197,1321.346767979549,30.0,
sensitivity,helmholtz2d,LPA_P3_N30,2,10,3,1237,3.0,30.0,,,0.01,10000,200,181,0.0670354371121834,0.026917345637804,5074,4.033806800842285,,,,,,,3.0,1.743604921643071,1403.9487504000992,30.0,
sensitivity,helmholtz2d,LPA_P3_N30,2,10,4,1238,3.0,30.0,,,0.01,10000,200,181,0.0799220866735111,0.031656796464702,6749,4.695713043212891,,,,,,,3.0,2.0865285300414333,1664.7022256247512,30.0,
sensitivity,helmholtz2d,LPA_P3_N40,2,10,0,1234,3.0,40.0,,,0.01,10000,200,191,0.0941476387242101,0.037668091951682,6800,7.979757308959961,,,,,,,3.0,2.664601872677665,2660.7036076008167,40.0,
sensitivity,helmholtz2d,LPA_P3_N40,2,10,1,1235,3.0,40.0,,,0.01,10000,200,191,0.4801159796624694,0.1943183340131462,4296,29.261402130126953,,,,,,,3.0,4.828139345215655,2028.428186120968,40.0,
sensitivity,helmholtz2d,LPA_P3_N40,2,10,2,1236,3.0,40.0,,,0.01,10000,200,191,0.0823248304775935,0.0329128691978297,5617,5.7471184730529785,,,,,,,3.0,2.1391292831885367,1827.1864813149205,40.0,
sensitivity,helmholtz2d,LPA_P3_N40,2,10,3,1237,3.0,40.0,,,0.01,10000,200,191,0.1836304818475607,0.0742698318782321,4499,10.093912124633787,,,,,,,3.0,2.7065269804208216,1753.0436478450845,40.0,
sensitivity,helmholtz2d,LPA_P3_N40,2,10,4,1238,3.0,40.0,,,0.01,10000,200,191,0.2347429277571089,0.0958398474317783,5210,8.038890838623047,,,,,,,3.0,2.5563995037802396,1767.2084625193486,40.0,
sensitivity,helmholtz2d,LPA_P4_N10,2,10,0,1234,4.0,10.0,,,0.01,10000,200,161,0.0396794460833678,0.0159411857687482,6936,1.2135438919067385,,,,,,,4.0,1.004186643042982,1016.6768322579206,10.0,
sensitivity,helmholtz2d,LPA_P4_N10,2,10,1,1235,4.0,10.0,,,0.01,10000,200,161,0.069611004926469,0.0286844749316333,7759,3.807565689086914,,,,,,,4.0,1.7507601602655245,1914.237209373488,10.0,
sensitivity,helmholtz2d,LPA_P4_N10,2,10,2,1236,4.0,10.0,,,0.01,10000,200,161,0.050554675784143,0.0207978355862339,8152,2.654104709625244,,,,,,,4.0,1.4962782036442437,1002.1893299796202,10.0,
sensitivity,helmholtz2d,LPA_P4_N10,2,10,3,1237,4.0,10.0,,,0.01,10000,200,161,0.1566644890590469,0.0617994381328398,10333,8.277726173400879,,,,,,,4.0,2.5839758517470033,1631.9474371130952,10.0,
sensitivity,helmholtz2d,LPA_P4_N10,2,10,4,1238,4.0,10.0,,,0.01,10000,200,161,0.0507288668040793,0.0197219795262873,4336,2.348341941833496,,,,,,,4.0,1.4134298932808886,1158.1569342602063,10.0,
sensitivity,helmholtz2d,LPA_P4_N20,2,10,0,1234,4.0,20.0,,,0.01,10000,200,171,0.4205858334534904,0.1668554992278088,10549,35.32383728027344,,,,,,,4.0,5.354173855708698,3320.0676197933076,20.0,
sensitivity,helmholtz2d,LPA_P4_N20,2,10,1,1235,4.0,20.0,,,0.01,10000,200,171,0.1843960028940778,0.0731143810801909,7692,17.399646759033203,,,,,,,4.0,3.996240667213517,2684.6664713703267,20.0,
sensitivity,helmholtz2d,LPA_P4_N20,2,10,2,1236,4.0,20.0,,,0.01,10000,200,171,0.0671681031373222,0.0262124530569115,7926,2.4853339195251465,,,,,,,4.0,1.419278950332622,1073.5853846457671,20.0,
sensitivity,helmholtz2d,LPA_P4_N20,2,10,3,1237,4.0,20.0,,,0.01,10000,200,171,0.0810819226488333,0.0330046273225888,6462,2.9501473903656006,,,,,,,4.0,1.620363967431249,1283.4397629028017,20.0,
