benchmark,experiment,model,key_id,nh,nn,trial,init_seed,data_seed,feature_seed,collocation_sha256,n_params,order,panels,ff_features,sigma,omega0,hidden_omega0,adaptive_scale,adaptive_init,slope_recovery_weight,slope_recovery_final,lr,adam_steps,lbfgs_maxiter,n_b,n_r,l1_absolute,l2_relative,common_pde_boundary_loss,optimized_loss,time_adam,time_lbfgs,lbfgs_steps,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_nit,lbfgs_nfev,python,tensorflow,scipy,numpy,machine,rms_r,mean_abs_r,max_abs_r,rms_r_x,mean_abs_r_x,max_abs_r_x,rms_r_y,mean_abs_r_y,max_abs_r_y,rms_r_xx,mean_abs_r_xx,max_abs_r_xx,rms_r_yy,mean_abs_r_yy,max_abs_r_yy
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.06966197035081834,0.17745103334488707,3.567056179046631,3.567056179046631,3.199692964553833,171.1830587387085,13582,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13582,14663,3.10.18,2.10.0,1.15.3,1.26.0,arm64,1.5085021205990876,1.1362424939870834,9.297136306762695,60.17180069904202,41.34569978713989,600.0375366210938,51.868111541418656,32.536855697631836,531.0178833007812,2322.2837224378936,1574.0160217285156,20701.271484375,2865.129054684972,1393.5293579101562,44806.04296875
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.07120918474717751,0.1726299285007306,10.669168472290039,10.669166564941406,3.217180013656616,247.09497117996216,19526,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19526,21041,3.10.18,2.10.0,1.15.3,1.26.0,arm64,2.6832153853168133,1.8803667724132538,22.117403030395508,78.86655135330365,55.778231620788574,486.70684814453125,165.6228954023124,83.3948335647583,2451.210205078125,2481.3127196103273,1883.6536865234375,12667.3115234375,19734.836052017254,6254.6563720703125,312112.28125
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,12,1246,101246,201246,7b83f0057d18869ea06d4504b6fd4bc4aaf7ac20e82e926a191ce9e4f079eab9,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.2556479865852794,0.6177951059273711,28.052967071533203,28.052967071533203,3.229212999343872,120.6894998550415,9314,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9314,10182,3.10.18,2.10.0,1.15.3,1.26.0,arm64,3.949251501172075,2.89602854847908,24.72545051574707,147.37841088875177,93.37727737426758,1243.599365234375,181.65521177989052,97.2154312133789,2170.94775390625,6661.413832663454,3934.3395080566406,63463.9453125,9034.20987137226,4484.673828125,83454.5859375
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,13,1247,101247,201247,e073d1b3f95374617ba10f0de47aee81d7469b5bc9e8fbc3d39738dec55f96ff,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.4789268201800688,1.1732558390108656,3016.0322265625,3016.0322265625,3.228945732116699,161.12869787216187,12679,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12679,13661,3.10.18,2.10.0,1.15.3,1.26.0,arm64,55.63503245202163,44.56913137435913,168.93746948242188,1101.66112501758,881.1360397338867,3473.44921875,1005.7900501595748,794.5183639526367,4153.21240234375,62506.555176237314,48781.28076171875,218657.421875,56150.93545080082,42737.4345703125,259875.453125
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,14,1248,101248,201248,e8d15ee310a129e8292139a604196cba36aa295bee8a52e3a38c89f79bfa94be,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.291705558329957,0.7345028633207489,111.24532318115234,111.24530029296875,3.2878568172454834,192.3255100250244,15371,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15371,16557,3.10.18,2.10.0,1.15.3,1.26.0,arm64,9.99166699351951,7.216486632823944,75.16667175292969,286.74947723633693,178.1784267425537,2206.62255859375,656.5812452702445,388.5525093078613,8149.828125,6862.0196006715105,4570.818603515625,49248.9140625,69212.87325346348,33724.38818359375,1200612.25
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,15,1249,101249,201249,88dcfbd6a03e399ca9655f79269b8582235f702d946f2aa4b9d5e6c2a6fb0831,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.022326617883936712,0.05449690319331171,2.3457882404327393,2.345787763595581,3.2731058597564697,112.61572194099426,9061,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9061,9771,3.10.18,2.10.0,1.15.3,1.26.0,arm64,1.3205244977596833,1.02240801602602,7.729171276092529,49.04240731085445,31.77123236656189,467.968505859375,65.723953019339,44.51483154296875,551.6884765625,1956.1057534678437,1143.6046142578125,16860.0546875,3635.7421353830914,2408.1844787597656,28884.521484375
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,16,1250,101250,201250,4e288d32d0769cd961971cda4eeb15aa361c9e9f094bde2ff924238e22aaf387,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.2282721739734557,0.5748607639584309,10.174242973327637,10.174247741699219,3.2965409755706787,365.7753369808197,29095,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29095,31073,3.10.18,2.10.0,1.15.3,1.26.0,arm64,2.9611953180239254,2.2651772797107697,26.2186222076416,91.39971264015618,62.53091859817505,814.8184204101562,173.38767020664272,89.52772521972656,4610.4970703125,3345.730226721814,2096.9269409179688,62290.5234375,17623.54708905106,5334.1187744140625,451847.03125
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,17,1251,101251,201251,4436e43d0db65656c1980747481e84488f5e71c8f0961d65afdd705d5f7fda4a,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.3962896605346297,0.9733878954045142,235.9990234375,235.9990234375,3.2970101833343506,189.83360981941223,15038,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15038,16230,3.10.18,2.10.0,1.15.3,1.26.0,arm64,13.676520067495833,10.841120600700378,67.33883666992188,367.0585731102735,263.40135192871094,3125.19091796875,464.6652293755419,316.1199951171875,3915.468017578125,16987.20259489478,11793.11474609375,104620.796875,20950.65259126789,14646.39111328125,141244.640625
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,18,1252,101252,201252,9b631f7ae65ead03483252b5468db4041312e681781777fe4cdbab46b853c036,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.5428342134096139,1.3724647579526779,134.00881958007812,134.00881958007812,3.319885015487671,265.4746401309967,20647,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20647,22474,3.10.18,2.10.0,1.15.3,1.26.0,arm64,8.722059489984357,6.8468340039253235,37.11886215209961,286.3323929593236,184.07930374145508,3097.83984375,450.92805126968426,307.52833557128906,5183.62646484375,12908.73185096042,7671.2681884765625,231874.015625,44194.77914867321,24762.4052734375,1425351.5
helmholtz2d,major1_confirm,FF,FF_m3_s0.5_lr0.003,3,10,19,1253,101253,201253,2e00166dc02649b405f475b0e68228b61ca1a56e8ff55eb5f4499e6ddaca7978,301,,,3.0,0.5,,,,,0.0,0.0,0.003,200,40000,200,10000,0.490476381963836,1.2284207605741404,133.12179565429688,133.1217803955078,3.3409111499786377,289.1638252735138,22725,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22725,24261,3.10.18,2.10.0,1.15.3,1.26.0,arm64,9.890025525961741,7.644778609275818,69.44756317138672,310.43041880890956,217.99259567260742,2595.02685546875,551.9747202516389,375.92781829833984,6321.30810546875,10870.107773154781,7832.742370605469,68684.515625,47400.62598742764,27941.10986328125,1060054.125
helmholtz2d,major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,10,1244,101244,201244,0fb74df0bd2f88ad4f28fa6044d6367e61832782da47f85ebf92624beafc27a2,281,,,2.0,,,,,,0.0,0.0,0.01,200,40000,200,10000,1.8699552712286512e-06,4.6986606538755575e-06,5.4422212997451425e-05,5.4421274398919195e-05,3.0668270587921143,12.372575044631958,1106,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1106,1198,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.007488856227975546,0.00597334053600207,0.022613525390625,0.5289177081953196,0.42622676119208336,1.470794677734375,0.4598777477089517,0.3583957813680172,1.46405029296875,44.72077166387998,35.84429740905762,113.8671875,36.19183882296802,27.538378953933716,107.306640625
helmholtz2d,major1_confirm,FF_ORACLE,FF_ORACLE_m2_lr0.01,3,10,11,1245,101245,201245,6c909b202f01334e613d04b74d41a114be0217af8040016bae2c0f3de9acc3d6,281,,,2.0,,,,,,0.0,0.0,0.01,200,40000,200,10000,2.26651825109395e-06,5.697323901027097e-06,0.00013605762796942145,0.00013605703134089708,3.0898568630218506,18.90043020248413,1699,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1699,1786,3.10.18,2.10.0,1.15.3,1.26.0,arm64,0.011528350353731981,0.009368943166919053,0.03433036804199219,0.7049029653135875,0.5779207050800323,1.91241455078125,0.6528861509158181,0.5272931903600693,2.0452880859375,48.15524079034567,39.89401435852051,122.6962890625,42.585325867580806,34.27751159667969,143.201171875
