benchmark,key,key_id,nh,nn,trial,seed,lpa_order,lpa_panels,ff_sigma,ff_features,lr,adam_steps,lbfgs_maxiter,N_b,N_r,n_params,lpa_ref_params,l1_absolute,l2_relative,l1_absolute_c0,l2_relative_c0,l2_relative_sum,final_loss,time_adam,time_lbfgs,lbfgs_steps,machine,rms_r,mean_abs_r,max_abs_r,rms_r_x,mean_abs_r_x,max_abs_r_x,rms_r_y,mean_abs_r_y,max_abs_r_y,rms_r_xx,mean_abs_r_xx,max_abs_r_xx,rms_r_yy,mean_abs_r_yy,max_abs_r_yy,domain,P,N_panel
helmholtz2d,LPA,LPA_P4_N30,2,10,3,1237,4.0,30.0,,,0.01,200,40000,200,10000,181,,0.03643707846973269,0.09284064528922777,0.03643707846973269,0.09284064528922777,0.09284064528922777,2.573352575302124,5.63014030456543,149.2927770614624,6987,arm64,1.4876219322814672,1.1265548765659332,13.033774375915527,44.11183899589326,27.539774894714355,492.0667724609375,46.75080014120372,28.81218671798706,369.7071533203125,1227.8339286116832,778.1973266601562,8955.2705078125,1277.43630589748,809.6124572753906,7765.15185546875,,4,30
helmholtz2d,LPA,LPA_P4_N30,2,10,4,1238,4.0,30.0,,,0.01,200,40000,200,10000,181,,0.03604723742138909,0.09115442628699404,0.03604723742138909,0.09115442628699377,0.09115442628699377,5.072701930999756,5.649363040924072,136.5177149772644,6387,arm64,1.986850553543974,1.542638212442398,17.25786018371582,54.71335284566518,36.13556909561157,634.333251953125,60.89533873009275,39.0549955368042,816.901123046875,1448.4035014887943,903.4875030517578,15339.29296875,1647.5655004050673,1004.6307220458984,14578.27734375,,4,30
helmholtz2d,LPA,LPA_P4_N40,2,10,0,1234,4.0,40.0,,,0.01,200,40000,200,10000,191,,0.9608558243592205,2.288857269265835,0.9608558243592205,2.288857269265836,2.288857269265836,488.96917724609375,5.694269895553589,96.82748103141785,4438,arm64,19.246537925220046,15.684171915054321,73.2726058959961,341.02239719793334,279.0854187011719,1090.1563720703125,349.56900639841484,281.96593475341797,1951.9366455078125,5329.051369615421,4475.049560546875,16140.9912109375,5803.352048600877,4809.173767089844,21579.26171875,,4,40
helmholtz2d,LPA,LPA_P4_N40,2,10,1,1235,4.0,40.0,,,0.01,200,40000,200,10000,191,,0.786715423338833,1.9053310764295712,0.786715423338833,1.905331076429567,1.905331076429567,756.808837890625,5.533684968948364,58.88707375526428,2719,arm64,22.66096462260495,18.501505613327026,71.41069793701172,420.61262054591276,330.60337829589844,1679.8287353515625,423.6868315749263,329.80931854248047,1927.311279296875,6506.858497001453,5218.563537597656,18754.01171875,6513.004145553725,5133.609069824219,20171.0546875,,4,40
helmholtz2d,LPA,LPA_P4_N40,2,10,2,1236,4.0,40.0,,,0.01,200,40000,200,10000,191,,0.0302393211664991,0.07561412235953811,0.0302393211664991,0.07561412235953803,0.07561412235953803,5.586794376373291,5.651479005813599,163.76155304908752,7513,arm64,2.0524129280132586,1.5199004709720612,14.828581809997559,52.95047475801902,33.02420926094055,688.0513916015625,59.22684641222678,37.684622287750244,648.5415649414062,1541.1923448259142,870.9214096069336,14424.83203125,1523.9754140077196,971.7154388427734,12283.78515625,,4,40
helmholtz2d,LPA,LPA_P4_N40,2,10,3,1237,4.0,40.0,,,0.01,200,40000,200,10000,191,,0.04354002295691166,0.10530086415078252,0.04354002295691166,0.10530086415078252,0.10530086415078252,8.694558143615723,5.46897292137146,125.85851001739502,5709,arm64,2.7323403226994856,2.0550037175416946,19.97395896911621,83.06992822962,54.06401777267456,885.785400390625,74.77600502657504,49.16467761993408,832.0409545898438,2103.0893199053626,1411.751220703125,15746.935546875,1907.1927177136556,1308.8145599365234,14720.1748046875,,4,40
helmholtz2d,LPA,LPA_P4_N40,2,10,4,1238,4.0,40.0,,,0.01,200,40000,200,10000,191,,0.026927064924187637,0.06703349110571995,0.026927064924187637,0.06703349110571998,0.06703349110571998,3.1603870391845703,5.502141237258911,121.0383288860321,5520,arm64,1.714842785463518,1.330162689089775,9.984967231750488,50.87191575657575,35.27717638015747,493.6671447753906,37.12502835975874,28.555129051208496,301.9129943847656,1298.2462870638221,869.7742919921875,13447.2646484375,936.5042628707037,679.8132553100586,8694.52734375,,4,40
helmholtz2d,LPA,LPA_P5_N10,2,10,0,1234,5.0,10.0,,,0.01,200,40000,200,10000,161,,0.01593292626893824,0.04039046754998868,0.01593292626893824,0.04039046754998857,0.04039046754998857,0.783837080001831,6.548891305923462,133.37074303627014,5106,arm64,0.803228453641336,0.611938588321209,6.765867233276367,21.431462363556232,13.825908780097961,359.8788757324219,24.52788404953158,15.928675413131714,377.5577392578125,642.6666247946908,377.4643974304199,8332.4794921875,741.8962928705063,446.81292724609375,8315.69921875,,5,10
helmholtz2d,LPA,LPA_P5_N10,2,10,1,1235,5.0,10.0,,,0.01,200,40000,200,10000,161,,0.025257608198813314,0.06203000447228954,0.025257608198813314,0.06203000447228945,0.06203000447228945,0.6432156562805176,6.4344751834869385,145.76562523841858,5592,arm64,0.7126370671464555,0.5292352512478828,5.706478595733643,21.421840631525583,14.029856443405151,293.0372619628906,24.570105387143776,14.470208764076233,336.701171875,676.9649697824105,408.1562690734863,7102.40576171875,798.2719251021233,413.65634536743164,10038.1357421875,,5,10
helmholtz2d,LPA,LPA_P5_N10,2,10,2,1236,5.0,10.0,,,0.01,200,40000,200,10000,161,,0.02128381884367737,0.051720103400915166,0.02128381884367737,0.05172010340091505,0.05172010340091505,0.5930977463722229,6.6333909034729,209.84920120239258,7987,arm64,0.6810845317378653,0.523533284664154,4.513065338134766,19.878118018521068,13.3727388381958,224.45948791503906,20.180665551090254,12.874871850013733,292.3333740234375,610.1797730740917,363.4592742919922,6368.38427734375,685.815515918822,376.0611228942871,7367.59814453125,,5,10
helmholtz2d,LPA,LPA_P5_N10,2,10,3,1237,5.0,10.0,,,0.01,200,40000,200,10000,161,,0.03576587700545278,0.08809116618657871,0.03576587700545278,0.08809116618657867,0.08809116618657867,1.3844317197799683,6.661195993423462,123.71860218048096,4736,arm64,1.1232794612032415,0.8523388504981995,6.78739070892334,35.612942980939835,22.264339923858643,314.224365234375,33.658565855974274,19.339211463928223,376.1734619140625,1021.9437094637356,606.4027328491211,10266.3974609375,967.7246670670331,503.9451675415039,9692.5,,5,10
helmholtz2d,LPA,LPA_P5_N10,2,10,4,1238,5.0,10.0,,,0.01,200,40000,200,10000,161,,0.011298203048729936,0.029291319854658528,0.011298203048729936,0.029291319854658538,0.029291319854658538,1.037950038909912,6.694240093231201,97.50368595123291,3752,arm64,0.8868623608823688,0.6045280992984772,14.314228057861328,31.058973269518113,16.676334023475647,555.956298828125,30.591673736723855,15.724275350570679,542.3157348632812,921.5903670761213,477.07588958740234,10971.9580078125,920.8692861571071,443.8724021911621,10706.6240234375,,5,10
helmholtz2d,LPA,LPA_P5_N20,2,10,0,1234,5.0,20.0,,,0.01,200,40000,200,10000,171,,0.09790334890935655,0.2396948502115934,0.09790334890935655,0.23969485021159245,0.23969485021159245,3.329284429550171,6.811177968978882,119.28633093833923,4576,arm64,1.6627633750210111,1.2933900505304337,11.254508972167969,51.983706342445956,34.52099943161011,591.089111328125,49.07593304859159,33.41619682312012,367.96978759765625,1578.9396263790456,982.1402893066406,12776.64453125,1401.2233605853137,890.6121826171875,9286.9287109375,,5,20
helmholtz2d,LPA,LPA_P5_N20,2,10,1,1235,5.0,20.0,,,0.01,200,40000,200,10000,171,,0.04439575037568197,0.10883544005909425,0.04439575037568197,0.10883544005909403,0.10883544005909403,1.695216178894043,6.170377969741821,338.9496099948883,11730,arm64,1.2340512998086681,0.9099494069814682,11.840258598327637,43.84857007678038,25.040059089660645,541.13671875,38.651314373294,24.047138929367065,471.4638671875,1355.6269363748272,739.3391799926758,11467.64453125,1339.348862320792,773.1352157592773,16427.1015625,,5,20
helmholtz2d,LPA,LPA_P5_N20,2,10,2,1236,5.0,20.0,,,0.01,200,40000,200,10000,171,,0.09020094985243994,0.2209960748155254,0.09020094985243994,0.22099607481552436,0.22099607481552436,3.97037935256958,6.812329292297363,228.18393397331238,8027,arm64,1.8451949615901346,1.4004981368780136,17.43207359313965,55.62246252551521,33.692933082580566,504.6061096191406,55.701596172480635,35.764283657073975,538.2300415039062,1519.5244578897043,876.9453887939453,10933.771484375,1631.8622510034356,1020.9589080810547,11213.671875,,5,20
helmholtz2d,LPA,LPA_P5_N20,2,10,3,1237,5.0,20.0,,,0.01,200,40000,200,10000,171,,0.05829512682559683,0.1470561440227187,0.05829512682559683,0.14705614402271805,0.14705614402271805,13.196087837219238,6.633782863616943,229.89202404022217,7690,arm64,3.292255473691202,2.457934617996216,26.7172794342041,93.85805621680471,60.044471740722656,767.7288818359375,100.88495572676923,59.947606563568115,1082.929931640625,2424.875782901054,1566.542724609375,16033.806640625,2482.82881759899,1535.6109466552734,20397.724609375,,5,20
helmholtz2d,LPA,LPA_P5_N20,2,10,4,1238,5.0,20.0,,,0.01,200,40000,200,10000,171,,0.015919730398061525,0.039727568354755154,0.015919730398061525,0.03972756835475519,0.03972756835475519,0.7968460917472839,6.533196210861206,164.33478593826294,5682,arm64,0.8992860477230846,0.6043557375669479,15.541969299316406,29.44918908652671,15.146880865097046,569.918701171875,30.76891849029237,15.609939813613892,611.5365600585938,753.7224652930945,384.2852363586426,10433.73828125,880.6103352221118,426.06021881103516,11855.2236328125,,5,20
helmholtz2d,LPA,LPA_P5_N30,2,10,0,1234,5.0,30.0,,,0.01,200,40000,200,10000,181,,0.015408592950038047,0.03900046142269462,0.015408592950038047,0.039000461422694484,0.039000461422694484,2.2744362354278564,7.026216983795166,168.9987509250641,5662,arm64,1.4066903113753473,0.9584092423319817,21.157596588134766,41.41439723059642,21.560192346572876,726.1640625,43.219701661329594,23.3005313873291,714.3270263671875,987.9805041408965,511.65760803222656,11886.3671875,1047.8850910584138,559.2723159790039,12562.3740234375,,5,30
helmholtz2d,LPA,LPA_P5_N30,2,10,1,1235,5.0,30.0,,,0.01,200,40000,200,10000,181,,0.04299483115591739,0.10736463146652209,0.04299483115591739,0.10736463146652196,0.10736463146652196,4.712745189666748,7.228793144226074,287.45742297172546,9389,arm64,2.0170578632021896,1.4966329783201218,17.56389045715332,61.233049312646514,36.32769775390625,718.2218627929688,57.976370898147216,38.20953035354614,467.80810546875,1570.0282143165452,913.6196975708008,14316.974609375,1461.1037726236286,957.595588684082,10437.404296875,,5,30
helmholtz2d,LPA,LPA_P5_N30,2,10,2,1236,5.0,30.0,,,0.01,200,40000,200,10000,181,,0.015562498958016846,0.04040728629234964,0.015562498958016846,0.04040728629234948,0.04040728629234948,0.635375440120697,7.779067754745483,221.75813698768616,7557,arm64,0.7516836600081471,0.5115055069327354,12.290042877197266,25.33432008260438,13.948148012161255,462.8330993652344,27.07107725177883,14.087059140205383,516.4721069335938,798.962635527313,416.64134216308594,9536.8369140625,794.7931138038376,407.0156669616699,10548.4853515625,,5,30
helmholtz2d,LPA,LPA_P5_N30,2,10,3,1237,5.0,30.0,,,0.01,200,40000,200,10000,181,,0.008762873787691451,0.022755186767940666,0.008762873787691451,0.022755186767940663,0.022755186767940663,0.949948251247406,7.441589832305908,211.41257095336914,7274,arm64,0.893083404329194,0.6421924456954002,13.208702087402344,30.77488359170523,17.174152970314026,509.2921142578125,31.404506714676916,17.558844089508057,553.0445556640625,908.9469396298664,489.1387519836426,9817.931640625,1024.4991154217753,511.8106346130371,11088.671875,,5,30
helmholtz2d,LPA,LPA_P5_N30,2,10,4,1238,5.0,30.0,,,0.01,200,40000,200,10000,181,,0.07179502537763212,0.1795125534132666,0.07179502537763212,0.17951255341326658,0.17951255341326658,8.298750877380371,7.555132865905762,172.59403705596924,6069,arm64,2.729940164070993,2.0292269587516785,30.23366355895996,84.17026520643662,51.80961036682129,907.1000366210938,69.73036579263169,46.54188394546509,783.2719116210938,2009.633237682936,1282.441665649414,13772.8134765625,1657.695916023201,1134.4532623291016,13028.3203125,,5,30
helmholtz2d,LPA,LPA_P5_N40,2,10,0,1234,5.0,40.0,,,0.01,200,40000,200,10000,191,,0.016957754477355497,0.0423805319207735,0.016957754477355497,0.04238053192077338,0.04238053192077338,0.9943665266036987,8.227006912231445,238.81402492523193,8419,arm64,0.8853289387755873,0.662308543920517,7.65377140045166,28.97916110870798,17.769468307495117,396.45965576171875,28.48804075724625,17.114464282989502,559.388671875,829.0572700551211,484.0617980957031,11459.9873046875,865.8564131107421,461.9986343383789,17518.3671875,,5,40
helmholtz2d,LPA,LPA_P5_N40,2,10,1,1235,5.0,40.0,,,0.01,200,40000,200,10000,191,,0.016844017415356866,0.04164596101195076,0.016844017415356866,0.04164596101195068,0.04164596101195068,1.0422848463058472,7.599346160888672,311.8595631122589,11801,arm64,0.9291646833712248,0.7017338797450066,6.215909004211426,28.792113135520182,17.84721827507019,281.9146728515625,26.783696564745565,17.957228422164917,195.00091552734375,873.415109283667,507.8401679992676,7234.8369140625,786.6428221801175,488.8177032470703,6651.154296875,,5,40
helmholtz2d,LPA,LPA_P5_N40,2,10,2,1236,5.0,40.0,,,0.01,200,40000,200,10000,191,,0.00773864478867617,0.020199441888748976,0.00773864478867617,0.0201994418887489,0.0201994418887489,0.2505238950252533,7.411219835281372,188.07476615905762,6963,arm64,0.4772608732679156,0.3390842415392399,6.33637809753418,18.26854155842762,9.263210535049438,300.7202453613281,14.542559088983182,8.527764320373535,211.8061065673828,646.6720031727831,296.17566680908203,7267.55078125,470.56563163056757,250.2560043334961,5311.17041015625,,5,40
helmholtz2d,LPA,LPA_P5_N40,2,10,3,1237,5.0,40.0,,,0.01,200,40000,200,10000,191,,0.06058924586786512,0.14975340922429012,0.06058924586786512,0.14975340922428923,0.14975340922428923,19.49336814880371,7.568434953689575,139.91647005081177,5397,arm64,3.798282958778105,3.0075599253177643,18.753808975219727,111.87786854737234,69.63899993896484,936.6674194335938,85.2524070064337,62.13549089431763,582.840576171875,2852.658266862682,1700.0408020019531,16590.9140625,2325.0165590808165,1534.9044952392578,17661.638671875,,5,40
helmholtz2d,LPA,LPA_P5_N40,2,10,4,1238,5.0,40.0,,,0.01,200,40000,200,10000,191,,0.8610745720933443,2.0560553357650515,0.8610745720933443,2.0560553357650453,2.0560553357650453,188.33981323242188,6.67484188079834,150.7229950428009,6140,arm64,9.912268413902689,7.469062328338623,38.70623016357422,203.88929646953943,152.91949272155762,1035.8328857421875,190.1583812534633,145.77597045898438,739.7216796875,3895.873249349881,3107.5081176757812,13399.1484375,3477.2224547762257,2795.0326232910156,9929.65625,,5,40
helmholtz2d,LPA,LPA_P6_N10,2,10,0,1234,6.0,10.0,,,0.01,200,40000,200,10000,161,,0.365874971055102,0.8904872331750168,0.365874971055102,0.8904872331750149,0.8904872331750149,178.08909606933594,8.637864112854004,176.69437408447266,6021,arm64,11.638843948006388,9.170266151428223,75.03271484375,273.4377267856202,185.9060401916504,2582.00341796875,250.60150100246307,178.4923610687256,2396.494873046875,4713.919361847421,3306.434356689453,36481.82421875,4528.045742922657,3246.6349182128906,31647.50390625,,6,10
helmholtz2d,LPA,LPA_P6_N10,2,10,1,1235,6.0,10.0,,,0.01,200,40000,200,10000,161,,0.0037492444147449715,0.009850410584692725,0.0037492444147449715,0.009850410584692708,0.009850410584692708,0.7299168109893799,7.043647050857544,139.63318991661072,5060,arm64,0.7683166440631507,0.5084112547338009,12.79442310333252,28.115724517588475,13.852665781974792,457.2022399902344,28.87963222322322,13.100495100021362,477.28082275390625,788.5720976074414,356.14682388305664,8749.3076171875,809.8070227297983,345.72020721435547,9365.4384765625,,6,10
helmholtz2d,LPA,LPA_P6_N10,2,10,2,1236,6.0,10.0,,,0.01,200,40000,200,10000,161,,0.00861956590744484,0.022072156560794885,0.00861956590744484,0.02207215656079487,0.02207215656079487,0.77518230676651,6.6361682415008545,257.54103207588196,9001,arm64,0.8108973744926282,0.6364473029971123,6.00630521774292,26.70277057231689,17.485440254211426,251.0716552734375,24.0597473948117,15.251309514045715,274.246337890625,857.9105476752807,525.4573860168457,6245.10693359375,835.1195835028658,445.8606071472168,8519.2255859375,,6,10
helmholtz2d,LPA,LPA_P6_N10,2,10,3,1237,6.0,10.0,,,0.01,200,40000,200,10000,161,,0.013578935563982352,0.03364322644323937,0.013578935563982352,0.033643226443239346,0.033643226443239346,2.3121700286865234,6.712435007095337,274.6736319065094,9553,arm64,1.4098361965071375,1.0535524487495422,14.710297584533691,46.1567642296909,26.33198308944702,663.1708374023438,48.15828324765458,27.432754278182983,647.8748779296875,1299.6157124319482,689.1321182250977,13748.970703125,1322.196521181704,713.8535766601562,13019.9736328125,,6,10
helmholtz2d,LPA,LPA_P6_N10,2,10,4,1238,6.0,10.0,,,0.01,200,40000,200,10000,161,,0.027866669625403243,0.06832841098070735,0.027866669625403243,0.06832841098070708,0.06832841098070708,0.9473749995231628,6.745575904846191,102.98565983772278,3756,arm64,0.9178090585638253,0.6594325602054596,6.643127918243408,29.60272448089693,17.963735342025757,488.1297912597656,31.618155963940378,17.574190616607666,335.8802490234375,1138.6008032065058,551.2993087768555,19689.20703125,963.0139983081762,499.27771377563477,7683.7890625,,6,10
helmholtz2d,LPA,LPA_P6_N20,2,10,0,1234,6.0,20.0,,,0.01,200,40000,200,10000,171,,0.1778209487883944,0.43408904518541774,0.1778209487883944,0.434089045185417,0.434089045185417,19.869705200195312,6.612000942230225,221.33190608024597,7397,arm64,4.171886144044543,3.1303389072418213,20.40869903564453,102.18097563747648,68.66258573532104,664.7897338867188,96.54337644373254,69.87371063232422,883.2758178710938,2457.700373316487,1645.8584747314453,18386.666015625,2517.5659251546917,1828.9535217285156,18776.453125,,6,20
helmholtz2d,LPA,LPA_P6_N20,2,10,1,1235,6.0,20.0,,,0.01,200,40000,200,10000,171,,0.1913965763544265,0.46539025800566564,0.1913965763544265,0.46539025800566364,0.46539025800566364,274.144287109375,6.926750183105469,37.542508602142334,1386,arm64,15.309572025548878,12.540174841880798,121.95185852050781,350.63279430953475,243.7380142211914,3414.28173828125,324.2229743700699,236.6778392791748,3209.456298828125,6679.452672188044,4517.086242675781,43879.7109375,6187.496545453581,4362.9107666015625,41373.94140625,,6,20
helmholtz2d,LPA,LPA_P6_N20,2,10,2,1236,6.0,20.0,,,0.01,200,40000,200,10000,171,,0.005112277358421676,0.012455553881896257,0.005112277358421676,0.012455553881896213,0.012455553881896213,0.3324948847293854,6.954164981842041,187.11044025421143,6326,arm64,0.5590944996738637,0.2918298952281475,13.067767143249512,21.348136841999956,7.969313383102417,475.8159484863281,22.64634052212828,8.027271807193756,509.814453125,667.6486579547285,237.3426113128662,9945.955078125,685.1767464152042,237.1586036682129,10374.375,,6,20
helmholtz2d,LPA,LPA_P6_N20,2,10,3,1237,6.0,20.0,,,0.01,200,40000,200,10000,171,,0.9996566591988989,2.3932709047055005,0.9996566591988989,2.3932709047054956,2.3932709047054956,273.7000732421875,6.856543064117432,58.11259913444519,2071,arm64,13.370422506910755,10.66394054889679,41.34733200073242,231.56996867172782,187.01593399047852,1153.468505859375,221.56897028634222,181.751314163208,775.8191528320312,3835.3346170836253,3181.156982421875,15784.2275390625,3725.163754789848,3163.1761474609375,10958.8291015625,,6,20
helmholtz2d,LPA,LPA_P6_N20,2,10,4,1238,6.0,20.0,,,0.01,200,40000,200,10000,171,,0.00415007453851597,0.010427901415854117,0.00415007453851597,0.010427901415854054,0.010427901415854054,0.35236233472824097,6.865091800689697,207.7574861049652,6796,arm64,0.5535651743402062,0.3468460664153099,10.703633308410645,20.665113616343056,9.308745920658112,430.07696533203125,20.05002926565113,9.230140805244446,392.9930725097656,630.7128376636629,251.91727256774902,9048.734375,628.2363023277945,252.0603256225586,8642.884765625,,6,20
helmholtz2d,LPA,LPA_P6_N30_lr0.001,2,10,0,1234,6.0,30.0,,,0.001,200,40000,200,10000,181,,0.046071270084705934,0.11391945696258923,0.046071270084705934,0.11391945696258896,0.11391945696258896,5.00916051864624,7.691826343536377,212.61036705970764,6573,arm64,1.892884071272941,1.470977634191513,17.8961238861084,56.78370989529177,34.12847137451172,893.8795166015625,56.54967239514343,35.40903854370117,1101.3087158203125,1553.7533386931145,854.6176986694336,24712.732421875,1497.9962502039182,842.5700302124023,28024.328125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.001,2,10,1,1235,6.0,30.0,,,0.001,200,40000,200,10000,181,,0.06071050374256628,0.14777883602109823,0.06071050374256628,0.14777883602109812,0.14777883602109812,1.19893217086792,7.700881004333496,359.93835616111755,10888,arm64,0.9981916065123234,0.7672452926635742,11.117162704467773,28.358487874597465,17.169487476348877,425.45989990234375,38.371376288980656,22.551518440246582,441.9623718261719,841.7472156176104,495.36058807373047,7863.8857421875,1289.5904449184632,671.3816604614258,10894.1328125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.001,2,10,2,1236,6.0,30.0,,,0.001,200,40000,200,10000,181,,0.28156484076609534,0.6813483742698162,0.28156484076609534,0.681348374269814,0.681348374269814,42.94146728515625,8.27319073677063,187.72223091125488,5828,arm64,5.501416045744684,4.235289931297302,44.25148010253906,139.44381140117312,95.86495208740234,1680.328857421875,137.08714830526145,94.47329521179199,1632.5804443359375,2935.2314644674957,2085.1942596435547,25032.423828125,2973.6933790322096,2110.633056640625,24383.24609375,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.001,2,10,3,1237,6.0,30.0,,,0.001,200,40000,200,10000,181,,0.010065325550152271,0.024714773426418448,0.010065325550152271,0.02471477342641839,0.02471477342641839,0.7290801405906677,8.586775064468384,320.02316093444824,10158,arm64,0.7728869545029169,0.5338330045342445,14.936155319213867,25.0103019850481,12.739880561828613,549.545654296875,25.01498825911697,12.911056756973267,553.4097290039062,673.4753890153485,306.99773025512695,10856.8984375,668.3382742504914,310.6943168640137,10816.5654296875,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.001,2,10,4,1238,6.0,30.0,,,0.001,200,40000,200,10000,181,,0.0071339309036764715,0.017908424528454824,0.0071339309036764715,0.017908424528454744,0.017908424528454744,1.0104037523269653,8.480275869369507,114.69744920730591,3676,arm64,0.9040907425067134,0.6226130425930023,12.82181453704834,32.33037634892735,16.404918432235718,548.3385009765625,31.011857379988356,16.8283611536026,478.802734375,959.9136639237406,444.0538558959961,10981.50390625,921.8439676980319,448.6870765686035,9793.453125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.003,2,10,0,1234,6.0,30.0,,,0.003,200,40000,200,10000,181,,0.01903945249447672,0.047036844761198536,0.01903945249447672,0.04703684476119814,0.04703684476119814,1.317219614982605,8.869658946990967,144.28528380393982,4347,arm64,1.0277463573712784,0.7123101651668549,13.44163703918457,36.70508472444801,18.577439308166504,660.901611328125,28.752388365681156,16.2638658285141,403.126220703125,1033.4871453905462,492.72440338134766,12148.09765625,843.1043270260211,422.68515396118164,7950.9970703125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.003,2,10,1,1235,6.0,30.0,,,0.003,200,40000,200,10000,181,,0.013685623327282003,0.03437391713016793,0.013685623327282003,0.03437391713016781,0.03437391713016781,0.8176370859146118,8.512735843658447,197.82675576210022,6109,arm64,0.8207175480965567,0.6030463352799416,6.6122918128967285,27.660960271554767,15.673114776611328,299.93695068359375,25.2843699186398,15.347490191459656,282.614013671875,809.9388383544772,445.301944732666,6363.302734375,731.4949749912845,415.5726852416992,6337.486328125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.003,2,10,2,1236,6.0,30.0,,,0.003,200,40000,200,10000,181,,0.0030073381579158683,0.007619222724806989,0.0030073381579158683,0.00761922272480697,0.00761922272480697,0.26759403944015503,8.871057033538818,166.043359041214,5167,arm64,0.5153906354604931,0.3502776585519314,10.198173522949219,18.336190636817182,9.439759492874146,397.4549865722656,18.94275418656129,9.59745705127716,415.772705078125,563.3220382250281,253.0853977203369,8770.6328125,571.314094804141,255.59007835388184,8895.6572265625,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.003,2,10,3,1237,6.0,30.0,,,0.003,200,40000,200,10000,181,,0.005229171439229689,0.012992823028883008,0.005229171439229689,0.012992823028882987,0.012992823028882987,0.20961284637451172,8.467367887496948,98.65240812301636,3128,arm64,0.3653482792455033,0.23367462866008282,6.008401870727539,15.832845994911464,6.9232823848724365,333.4041748046875,15.687707724848723,6.701666593551636,352.32904052734375,536.9135245200106,202.29050827026367,8700.2529296875,531.9965306219111,193.4513454437256,8829.71484375,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.003,2,10,4,1238,6.0,30.0,,,0.003,200,40000,200,10000,181,,0.013332326727790207,0.03323822435378987,0.013332326727790207,0.03323822435378981,0.03323822435378981,0.41802364587783813,8.332423210144043,102.92725801467896,3199,arm64,0.6129262528479158,0.45332591608166695,7.064397811889648,18.715426702463223,11.423313975334167,315.32037353515625,21.469202472743923,12.439689755439758,299.47235107421875,555.6979300421453,301.06258392333984,7392.9375,713.0233042628236,345.726806640625,11693.9560546875,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.03,2,10,0,1234,6.0,30.0,,,0.03,200,40000,200,10000,181,,0.004968019305402373,0.012075567671260862,0.004968019305402373,0.012075567671260829,0.012075567671260829,0.30140939354896545,8.32896089553833,179.1224980354309,6240,arm64,0.4908763929358959,0.34965861588716507,9.936844825744629,17.450086692878898,9.305742740631104,382.10699462890625,17.233862612483584,9.114119172096252,391.0392150878906,508.9651687185971,239.30288696289062,8035.01123046875,503.74616061657235,237.2159252166748,8016.21337890625,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.03,2,10,1,1235,6.0,30.0,,,0.03,200,40000,200,10000,181,,0.005841252596006275,0.014376025994438124,0.005841252596006275,0.01437602599443809,0.01437602599443809,0.6599949598312378,8.43302583694458,111.21325206756592,3638,arm64,0.7244848082578949,0.5324213802814484,7.441768169403076,25.571270471070434,13.930702567100525,372.73077392578125,25.418080933626534,13.577749848365784,424.7691650390625,782.3728006639482,363.0861625671387,9145.0986328125,781.4067392769914,361.2143135070801,9918.7275390625,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.03,2,10,2,1236,6.0,30.0,,,0.03,200,40000,200,10000,181,,0.0032281660205815393,0.008199672482175326,0.0032281660205815393,0.008199672482175317,0.008199672482175317,0.31828543543815613,8.603395223617554,279.35883688926697,12097,arm64,0.49724533619510747,0.325739961117506,9.572723388671875,19.543138910834134,9.29497218132019,378.8537902832031,19.385301226464012,9.216142773628235,358.7659912109375,633.3805860593416,267.2416477203369,8542.2021484375,641.6434343737961,268.7888946533203,8167.8251953125,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.03,2,10,3,1237,6.0,30.0,,,0.03,200,40000,200,10000,181,,0.8955034012815373,2.144604151205448,0.8955034012815373,2.144604151205446,2.144604151205446,272.86669921875,8.442463159561157,66.13452625274658,2124,arm64,13.908061186038472,11.458620309829712,79.92339324951172,265.6905314385399,208.61402130126953,2552.157958984375,249.41950476149364,199.42132949829102,2319.7021484375,4867.805563084869,3799.875213623047,35532.6484375,4750.145287251749,3693.6202392578125,34819.359375,,6,30
helmholtz2d,LPA,LPA_P6_N30_lr0.03,2,10,4,1238,6.0,30.0,,,0.03,200,40000,200,10000,181,,0.01532945656481173,0.03889566727775417,0.01532945656481173,0.038895667277754155,0.038895667277754155,0.9416078329086304,7.996140718460083,162.67936992645264,7114,arm64,0.9085785243758667,0.6636237055063248,14.721841812133789,30.726856237074877,17.437052488327026,563.8939208984375,29.244662197208033,16.758589029312134,524.4478149414062,881.2167679904304,466.80857849121094,10509.9892578125,871.2087239146541,472.59879302978516,10397.1044921875,,6,30
