benchmark,key,key_id,nh,nn,trial,seed,lpa_order,lpa_panels,ff_sigma,ff_features,lr,adam_steps,lbfgs_maxiter,N_b,N_r,n_params,lpa_ref_params,l1_absolute,l2_relative,l1_absolute_c0,l2_relative_c0,l2_relative_sum,final_loss,time_adam,time_lbfgs,lbfgs_steps,machine,rms_r,mean_abs_r,max_abs_r,rms_r_x,mean_abs_r_x,max_abs_r_x,rms_r_y,mean_abs_r_y,max_abs_r_y,rms_r_xx,mean_abs_r_xx,max_abs_r_xx,rms_r_yy,mean_abs_r_yy,max_abs_r_yy,domain,model
helmholtz2d,LPA,LPA_P6_N30,4,10,2,1236,6.0,30.0,,,0.01,200,40000,200,10000,401,,0.011009130858074437,0.027222880959000165,0.011009130858074437,0.027222880959000023,0.027222880959000023,0.21296223998069763,11.193700075149536,204.05838799476624,4735,arm64,0.3718504894617875,0.2737005054950714,4.193058013916016,13.91816348556055,7.719170391559601,203.26904296875,13.687851783725854,6.8949092626571655,249.893310546875,444.6855575765729,221.96346282958984,5755.51171875,465.0988837652564,199.33342170715332,6410.44775390625,,LPA
helmholtz2d,LPA,LPA_P6_N30,4,10,3,1237,6.0,30.0,,,0.01,200,40000,200,10000,401,,0.009345869014255295,0.02287796919545695,0.009345869014255295,0.022877969195456902,0.022877969195456902,0.5220323801040649,10.850323915481567,375.7615909576416,7837,arm64,0.6272540781343527,0.4560251869261265,9.622475624084473,23.020244810656948,13.260576725006104,489.86639404296875,22.29796137365249,12.250628590583801,520.2548828125,719.9293232455183,371.8700065612793,11879.1142578125,685.2460253327815,342.8594207763672,12743.0400390625,,LPA
helmholtz2d,LPA,LPA_P6_N30,4,10,4,1238,6.0,30.0,,,0.01,200,40000,200,10000,401,,0.011308283662233775,0.027929664710929003,0.011308283662233775,0.027929664710928902,0.027929664710928902,0.447392076253891,12.53069806098938,274.0248849391937,5736,arm64,0.6111242789297205,0.46217071637511253,5.359652519226074,17.83005191643517,12.084481358528137,219.6114501953125,19.89839589923753,12.880566596984863,256.7113037109375,552.1496538388619,353.17664337158203,5389.37060546875,562.0524226273293,363.0303382873535,6214.9130859375,,LPA
helmholtz2d,R1,R1,4,10,0,1234,,,,,0.01,200,40000,200,10000,371,,0.048785589280358095,0.12155386908069497,0.048785589280358095,0.12155386908069477,0.12155386908069477,4.194161415100098,4.881498098373413,194.70055508613586,10056,arm64,1.8482685324669694,1.4298509657382965,10.631567001342773,67.79372895082992,41.037373065948486,752.1336669921875,53.78434614172211,37.890738010406494,390.7315673828125,2781.234033662036,1384.3313903808594,37692.5234375,1783.9380944976763,1152.7325134277344,13777.220703125,"[[0.0, 1.0], [0.0, 1.0]]",R1
helmholtz2d,R1,R1,4,10,1,1235,,,,,0.01,200,40000,200,10000,371,,0.6140356451937121,1.4805304970464312,0.6140356451937121,1.4805304970464288,1.4805304970464288,89.44743347167969,5.019070863723755,133.7293620109558,6584,arm64,6.871522440069498,4.879183650016785,34.19175720214844,174.58504584420132,112.95729351043701,1113.363525390625,141.69044904159693,101.66362476348877,787.2520751953125,4848.156299048123,3255.065704345703,31483.568359375,3727.7165094733264,2725.1309204101562,15369.6982421875,"[[0.0, 1.0], [0.0, 1.0]]",R1
helmholtz2d,R1,R1,4,10,2,1236,,,,,0.01,200,40000,200,10000,371,,0.116146441115561,0.2863866682067692,0.116146441115561,0.2863866682067686,0.2863866682067686,6.163275718688965,4.896667242050171,216.89070916175842,11621,arm64,2.069117694343829,1.6196282655000687,9.80154800415039,69.94859519131376,45.23224353790283,728.051025390625,61.007342537647546,42.05441617965698,440.34808349609375,2764.456049569246,1533.8908386230469,26363.056640625,1880.7969803383883,1278.539321899414,14809.06640625,"[[0.0, 1.0], [0.0, 1.0]]",R1
helmholtz2d,R1,R1,4,10,3,1237,,,,,0.01,200,40000,200,10000,371,,0.1468502200276242,0.3614831917329507,0.1468502200276242,0.36148319173295074,0.36148319173295074,6.343661785125732,5.2199180126190186,179.9651038646698,10175,arm64,2.2688026506183836,1.75967276096344,16.47449493408203,74.57557889666991,49.61229419708252,592.1221923828125,75.02203777786731,50.116822719573975,668.078369140625,3000.5632283789655,1756.7427062988281,27765.9296875,2646.170475895308,1684.6526336669922,19431.69921875,"[[0.0, 1.0], [0.0, 1.0]]",R1
helmholtz2d,R1,R1,4,10,4,1238,,,,,0.01,200,40000,200,10000,371,,0.06443677705199098,0.16705854471609688,0.06443677705199098,0.16705854471609727,0.16705854471609727,15.105685234069824,4.511133193969727,152.23901414871216,10100,arm64,3.656722030165476,2.834557384252548,18.513750076293945,98.66429045968994,69.67311000823975,744.8502197265625,91.37627580119948,64.16131639480591,686.32470703125,2751.5937540814416,1890.2444610595703,16580.0546875,2332.1420277290144,1677.3631439208984,12811.482421875,"[[0.0, 1.0], [0.0, 1.0]]",R1
helmholtz2d,R,R,4,10,0,1234,,,,,0.01,200,40000,200,10000,393,,0.31779027653648106,1.385273828210868,0.31775409452967807,0.7997001899756389,0.40943152015343287,0.10101478546857834,5.516113042831421,261.2775249481201,11191,arm64,0.4835347840653286,0.6476960107684135,1.5922236442565918,35.79226331172806,21.227316856384277,633.77294921875,33.98066644186803,21.954092502593994,309.547119140625,2167.405469391918,922.7481842041016,40415.40234375,1590.4720997238524,877.0451202392578,14198.6181640625,,R
helmholtz2d,R,R,4,10,1,1235,,,,,0.01,200,40000,200,10000,393,,0.3199454653608832,1.3920385406682072,0.31990636010341655,0.8036082490761001,0.4720927397815208,0.4451274871826172,5.421634912490845,143.15448808670044,6285,arm64,0.992265758281627,1.2548948973417282,7.144187927246094,64.38161184188677,39.34495782852173,968.0955810546875,70.94450466173697,39.84778881072998,857.27001953125,2275.5939265936704,1340.84423828125,20605.111328125,2845.9447354964573,1436.9156341552734,28946.4921875,,R
helmholtz2d,R,R,4,10,2,1236,,,,,0.01,200,40000,200,10000,393,,0.3183489443146063,1.3866188326911058,0.3183069564501913,0.8004305348241988,0.42979042549674945,0.23259961605072021,5.6043360233306885,188.72021579742432,8070,arm64,0.6713543138486604,0.8380555063486099,3.5125701427459717,50.660352631375865,27.119809865951538,616.05810546875,43.76485221531898,26.061506748199463,632.9353637695312,2266.0614096930385,1065.6392440795898,22880.890625,1986.0451750904358,1020.5424652099609,22984.13671875,,R
helmholtz2d,R,R,4,10,3,1237,,,,,0.01,200,40000,200,10000,393,,0.31707291440157204,1.3821665089883823,0.3170807759939247,0.7980202626952965,0.4003488057057109,0.3511678874492645,5.195707082748413,190.1796898841858,7435,arm64,0.8796630822107829,1.1010882556438446,5.449915885925293,60.82518320052109,34.44407773017883,830.0938720703125,67.15513414651429,35.84538650512695,972.3790283203125,2499.2152830938753,1286.219482421875,23864.064453125,2838.8194179094944,1312.6951904296875,32468.9609375,,R
helmholtz2d,R,R,4,10,4,1238,,,,,0.01,200,40000,200,10000,393,,0.31818460175296276,1.3862042866147566,0.31822835680468414,0.8004299055915719,0.4371338731866489,0.2465393841266632,5.9671900272369385,195.50673699378967,7688,arm64,0.7623349411727772,0.969958670437336,3.6528594493865967,51.03416196290343,29.98732614517212,435.93798828125,53.565025813084844,31.126492738723755,789.111083984375,2124.0399375364864,1106.2605285644531,19907.6953125,2480.8691647283617,1205.44482421875,22974.740234375,,R
